index,sequence,flags,timestamp_valid,frame_ms,dequeue_ms,output_ms,read_ms,copy_ms,dispatch_wait_ms,worker_wait_ms,preprocess_ms,npu_ms,postprocess_ms,gmc_ms,association_ms,read_to_output_ms,frame_to_output_ms,ready_ms,dispatch_ms
1285,3827,8193,1,1270215.0319999999,1270225.5890339999,1270252.861912,0.40220800000000001,0.30887500010430813,0.00029199989512562752,2.6381250000558794,1.803083,22.238710999999999,0.19600000000000001,2.5993339999999998,0.031792000000000001,27.324503,37.829912000102922,1270225.9396170001,1270225.9399089999
1286,3830,8193,1,1270240.0330000001,1270252.9949119999,1270277.6430810001,0.420875,0.29458300000987947,0.00029199989512562752,0.050458000041544437,1.7893749999999999,22.188544,0.19629199999999999,2.7635420000000002,0.022749999999999999,24.733919,37.610081000020728,1270253.330328,1270253.3306199999
1287,3833,8193,1,1270265.034,1270277.731747,1270302.35775,0.36808299999999999,0.28058400005102158,0.00029200012795627117,0.053667000029236078,1.8185420000000001,22.149169000000001,0.19775000000000001,2.752167,0.022749999999999999,24.671793999999998,37.323749999981374,1270278.0537469999,1270278.0540390001
1288,3836,8193,1,1270290.024,1270302.4895830001,1270327.0470439999,0.42699999999999999,0.29662499995902181,0.00029099988751113415,0.009917000075802207,1.8165,22.108044,0.19570899999999999,2.7186249999999998,0.023625,24.645835000000002,37.02304399991408,1270302.827917,1270302.8282079999
1289,3839,8193,1,1270314.9979999999,1270327.140961,1270351.7955469999,0.40104099999999998,0.31441599992103875,0,0.05512500018812716,1.8147500000000001,22.146543999999999,0.19512499999999999,2.7553749999999999,0.022459,24.700961,36.797546999994665,1270327.4959189999,1270327.4959189999
1290,3842,8193,1,1270340,1270351.9227130001,1270376.459174,0.46054200000000001,0.33220899989828467,0.0002910001203417778,0.053374999901279807,1.8272919999999999,22.037168999999999,0.19570899999999999,2.6987920000000001,0.031792000000000001,24.621044000000001,36.459173999959603,1270352.2986719999,1270352.2989630001
1291,3845,8193,1,1270365.0319999999,1270376.5580490001,1270401.170926,0.435166,0.33074999996460974,0.00029200012795627117,0.05133299995213747,1.8278749999999999,22.082668999999999,0.19687499999999999,2.7052079999999998,0.013125,24.674419,36.138926000101492,1270376.931382,1270376.9316740001
1292,3848,8193,1,1270390.04,1270401.291676,1270425.711471,0.41533300000000001,0.2884589999448508,0,0.054250000044703484,1.8287500000000001,21.928668999999999,0.19629099999999999,2.7851249999999999,0.022166999999999999,24.506710999999999,35.671470999950543,1270401.620385,1270401.620385
1293,3851,8193,1,1270415.0319999999,1270425.8083039999,1270449.830265,0.39870800000000001,0.30391700007021427,0.00029200012795627117,0.012541999807581306,1.7992919999999999,21.622128,0.19687499999999999,2.7699590000000001,0.030917,24.075918999999999,34.798265000106767,1270426.152762,1270426.1530540001
1294,3854,8193,1,1270440.034,1270449.95364,1270474.581392,0.47133399999999998,0.34154099994339049,0.00029099988751113415,0.050750000169500709,1.8287500000000001,22.089960999999999,0.19658400000000001,2.7676259999999999,0.012834,24.716711,34.547391999978572,1270450.336015,1270450.3363059999
1295,3857,8193,1,1270465.0319999999,1270474.6618919999,1270499.1846449999,0.38120900000000002,0.2928340001963079,0,0.050749999936670065,1.820292,22.039794000000001,0.19483300000000001,2.7215419999999999,0.022749999999999999,24.570003,34.152645000023767,1270474.9958510001,1270474.9958510001
1296,3860,8193,1,1270490.0349999999,1270499.324645,1270524.112522,0.42612499999999998,0.29633300006389618,0.00029199989512562752,0.010208000196143985,1.8103750000000001,22.379294000000002,0.19600000000000001,2.7320419999999999,0.024208,24.875668999999998,34.077522000065073,1270499.662978,1270499.6632699999
1297,3863,8193,1,1270515.0090000001,1270524.2017719999,1270549.1331499999,0.37829200000000002,0.29050000011920929,0,0.055124999955296516,1.7922910000000001,22.466501999999998,0.20066700000000001,2.8236249999999998,0.023625,24.978628,34.124149999814108,1270524.532814,1270524.532814
1298,3866,8193,1,1270540.0330000001,1270549.264983,1270574.280944,0.43633300000000003,0.30508300010114908,0.00029200012795627117,0.014582999981939793,1.810959,22.551376999999999,0.19950000000000001,2.7276669999999998,0.022749999999999999,25.105793999999999,34.247943999944255,1270549.611483,1270549.6117750001
1299,3869,8193,1,1270565.0330000001,1270574.3704860001,1270599.032655,0.38412499999999999,0.29749999986961484,0.00029200012795627117,0.050458000041544437,1.8048329999999999,22.182127999999999,0.20066700000000001,2.818667,0.023917000000000001,24.708252999999999,33.999654999934137,1270574.7085269999,1270574.7088190001
1300,3872,8193,1,1270590.0330000001,1270599.1668209999,1270623.6790740001,0.42729200000000001,0.29837500001303852,0.00029199989512562752,0.014292000094428658,1.814459,22.059335000000001,0.19658300000000001,2.73875,0.023333,24.601210999999999,33.64607400004752,1270599.505446,1270599.5057379999
1301,3875,8193,1,1270615.037,1270623.7721160001,1270647.014743,0.44070900000000002,0.34649999998509884,0.0002910001203417778,0.053374999901279807,1.798125,20.717085000000001,0.19775000000000001,2.7845420000000001,0.023042,23.294836,31.97774300002493,1270624.160616,1270624.1609070001
1302,3877,8193,1,1270631.7009999999,1270647.153285,1270671.7422450001,0.41299999999999998,0.31966600008308887,0.00058400002308189869,0.054540999932214618,1.8124169999999999,22.071294000000002,0.19804099999999999,2.705209,0.022749999999999999,24.638544,40.041245000204071,1270647.516701,1270647.5172850001
1303,3880,8193,1,1270656.703,1270671.87262,1270696.397998,0.45295800000000003,0.32550000003539026,0,0.056290999986231327,1.8036669999999999,22.045627,0.198625,2.7763749999999998,0.024792000000000002,24.611419000000001,39.694998000049964,1270672.2398290001,1270672.2398290001
1304,3883,8193,1,1270681.7,1270696.4951229999,1270720.868542,0.41708299999999998,0.31879200018011034,0.00029199989512562752,0.05629199999384582,1.7858750000000001,21.881419000000001,0.19512499999999999,2.89975,0.023333,24.428252000000001,39.168541999999434,1270696.857081,1270696.8573729999
1305,3886,8193,1,1270706.703,1270721.002417,1270745.5059189999,0.44245800000000002,0.30829200008884072,0.00029199989512562752,0.054540999932214618,1.782667,22.029585000000001,0.19716700000000001,2.8554170000000001,0.023333,24.595960000000002,38.80291899992153,1270721.3524170001,1270721.352709
1306,3889,8193,1,1270731.6740000001,1270745.6015860001,1270769.983464,0.425541,0.33250000001862645,0.00058400002308189869,0.054540999932214618,1.79375,21.861294000000001,0.206792,2.919292,0.023042,24.432044000000001,38.309463999932632,1270745.976669,1270745.977253
1307,3892,8193,1,1270756.682,1270770.118797,1270794.167591,0.45441700000000002,0.32433299999684095,0.0002910001203417778,0.054250000044703484,1.7940419999999999,21.546586000000001,0.19745799999999999,2.771417,0.023042,24.136293999999999,37.485590999945998,1270770.485714,1270770.4860050001
1308,3895,8193,1,1270781.7009999999,1270794.259758,1270818.919885,0.41825000000000001,0.32899999991059303,0.00029200012795627117,0.055124999955296516,1.8127089999999999,22.135459999999998,0.19570799999999999,2.7719999999999998,0.023042,24.707668999999999,37.218885000096634,1270794.6304659999,1270794.6307580001
1309,3898,8193,1,1270806.6869999999,1270819.047635,1270845.271096,0.44741599999999998,0.32258299994282424,0.00029199989512562752,2.7757920001167804,1.812125,20.982502,0.19745799999999999,2.6807089999999998,0.023042,26.306294000000001,38.584096000064164,1270819.412218,1270819.4125099999
1310,3901,8193,1,1270831.7050000001,1270845.359471,1270872.34039,0.38733299999999998,0.29895800002850592,0.00029199989512562752,2.8035000001545995,1.801042,21.788959999999999,0.198042,2.7206670000000002,0.023333,27.028752000000001,40.635389999952167,1270845.698971,1270845.6992629999
1311,3905,8193,1,1270865.0290000001,1270872.5063489999,1270896.3349349999,0.43108400000000002,0.26862500002607703,0.00029099988751113415,0.012250000145286322,1.7815000000000001,21.437794,0.19629199999999999,2.710458,0.023333,23.951377999999998,31.305934999836609,1270872.814641,1270872.8149319999
1312,3908,8193,1,1270889.9939999999,1270897.377935,1270921.6002700001,1.393292,0.34941600007005036,0,0.052499999990686774,1.8153330000000001,21.679586,0.19600000000000001,2.7165840000000001,0.022166000000000002,25.223627,31.606270000105724,1270897.769935,1270897.769935
1313,3910,8193,1,1270906.702,1270921.688354,1270946.3878560001,0.419709,0.33045800006948411,0.00058300001546740532,0.052499999990686774,1.834875,22.150044000000001,0.19687499999999999,2.7515830000000001,0.023333,24.744710999999999,39.685856000054628,1270922.0628539999,1270922.0634369999
1314,3913,8193,1,1270931.702,1270946.5182310001,1270971.312525,0.47833399999999998,0.34766700002364814,0.00029099988751113415,0.055417000083252788,1.8144579999999999,22.244253,0.197459,2.732917,0.024500000000000001,24.880044000000002,39.610524999909103,1270946.9108150001,1270946.911106
1315,3916,8193,1,1270956.7039999999,1270971.404692,1270995.868236,0.425541,0.33833299996331334,0,0.055124999955296516,1.824667,21.924002999999999,0.19395799999999999,2.7696670000000001,0.023042,24.510501999999999,39.164236000040546,1270971.7835669999,1270971.7835669999
1316,3919,8193,1,1270981.7109999999,1270996.0050280001,1271022.6096969999,0.43575000000000003,0.30158299999311566,0.00029200012795627117,2.6550419998820871,1.821167,21.505461,0.19395899999999999,2.622376,0.023333,26.697419,40.898696999996901,1270996.348028,1270996.3483200001
1317,3923,8193,1,1271015.034,1271022.7438640001,1271046.128241,0.42349999999999999,0.29574999981559813,0.00029200012795627117,0.010207999963313341,1.815917,20.946626999999999,0.19395799999999999,2.7054999999999998,0.023042,23.471876999999999,31.094241000013426,1271023.079864,1271023.0801560001
1318,3924,8193,1,1271023.3689999999,1271046.178116,1271071.0015769999,0.38208300000000001,0.32783399987965822,0.00058400002308189869,0.010499999858438969,1.7861670000000001,22.357419,0.19775000000000001,2.6089579999999999,0.023917000000000001,24.827544,47.632576999953017,1271046.5561160001,1271046.5567000001
1319,3928,8193,1,1271056.703,1271071.135452,1271095.803455,0.441583,0.30945800011977553,0.00029199989512562752,0.055707999970763922,1.811542,22.164919000000001,0.199208,2.7988330000000001,0.023917000000000001,24.757836000000001,39.100455000065267,1271071.4872020001,1271071.487494
1320,3931,8193,1,1271081.673,1271095.89708,1271120.720832,0.39608300000000002,0.30479099997319281,0.00029200012795627117,0.0096249999478459358,1.8372090000000001,22.379294000000002,0.199208,2.724167,0.023625,24.874502,39.04783200006932,1271096.242413,1271096.2427050001
1321,3934,8193,1,1271106.703,1271120.8500399999,1271145.689543,0.42204199999999997,0.29487500013783574,0,0.056875000009313226,1.7756670000000001,22.387753,0.19775000000000001,2.9300830000000002,0.023917000000000001,24.924961,38.986542999977246,1271121.1866240001,1271121.1866240001
1322,3937,8193,1,1271131.6980000001,1271145.7846260001,1271170.8574620001,0.39229199999999997,0.29808399989269674,0.0002910001203417778,0.012249999912455678,1.79725,22.630127000000002,0.198625,2.676917,0.023625,25.125919,39.159462000010535,1271146.123835,1271146.1241260001
1323,3940,8193,1,1271156.7109999999,1271170.991045,1271195.218048,0.42175000000000001,0.29487599991261959,0.00029199989512562752,0.052499999990686774,1.80775,21.744627000000001,0.19600000000000001,2.7043330000000001,0.023333,24.313044000000001,38.507048000115901,1271171.326754,1271171.3270459999
1324,3943,8193,1,1271181.6939999999,1271195.314298,1271219.7469250001,0.41241699999999998,0.31674999999813735,0,0.054250000044703484,1.7952090000000001,21.935378,0.19891600000000001,2.5523750000000001,0.024500000000000001,24.487169000000002,38.052925000200048,1271195.6724650001,1271195.6724650001
1325,3946,8193,1,1271206.7009999999,1271219.88255,1271243.9966780001,0.45674999999999999,0.32170900003984571,0.00058300001546740532,0.054541999939829111,1.815042,21.625335,0.200375,2.7136670000000001,0.025958999999999999,24.206586000000001,37.295678000198677,1271220.2468419999,1271220.247425
1326,3949,8193,1,1271231.7039999999,1271244.097303,1271268.2639299999,0.40337600000000001,0.3024579999037087,0.00029099988751113415,0.055124999955296516,1.810667,21.665002000000001,0.19775000000000001,2.7787090000000001,0.023333,24.224961,36.559929999988526,1271244.4423450001,1271244.442636
1327,3952,8193,1,1271256.703,1271268.3916799999,1271292.7298079999,0.46754200000000001,0.33950000000186265,0.00029200012795627117,0.054832999827340245,1.8229169999999999,21.794502000000001,0.19775000000000001,2.755376,0.024208,24.421835999999999,36.026807999936864,1271268.775222,1271268.7755140001
1328,3955,8193,1,1271281.703,1271292.8272239999,1271317.6600190001,0.40541700000000003,0.31266700010746717,0.00029200012795627117,0.01370800007134676,1.807167,22.407585999999998,0.199791,2.7273749999999999,0.034125000000000003,24.883253,35.957019000081345,1271293.1818909999,1271293.182183
1329,3958,8193,1,1271306.702,1271317.8332690001,1271342.2521879999,0.42612499999999998,0.29866599990054965,0.00029199989512562752,0.056290999986231327,1.826125,21.972711,0.19658300000000001,2.789209,0.0081670000000000006,24.504961000000002,35.550187999848276,1271318.1733520001,1271318.173644
1330,3961,8193,1,1271331.702,1271342.3560210001,1271369.7117320001,0.43283300000000002,0.34270799998193979,0.00029199989512562752,2.7405000000726432,1.8130010000000001,22.141293000000001,0.19395799999999999,2.6430829999999998,0.013708,27.404710999999999,38.009732000064105,1271342.739854,1271342.7401459999
1331,3964,8193,1,1271356.666,1271369.8811900001,1271393.243401,0.43020900000000001,0.29925099993124604,0.00029099988751113415,0.054834000067785382,1.811542,20.853877000000001,0.19541600000000001,2.7717079999999998,0.0385,23.452044000000001,36.577401000075042,1271370.221566,1271370.2218569999
1332,3967,8193,1,1271381.7039999999,1271393.3317760001,1271417.1939040001,0.42583399999999999,0.33454199996776879,0.00029099988751113415,0.055709000211209059,1.8202910000000001,21.323753,0.19454199999999999,2.7375829999999999,0.023334000000000001,23.910253000000001,35.489904000191018,1271393.709485,1271393.7097759999
1333,3970,8193,1,1271406.703,1271417.321945,1271441.830698,0.453542,0.32695899996906519,0.00029099988751113415,0.053958999924361706,1.8165,21.981169000000001,0.19745799999999999,2.7600419999999999,0.023042,24.593336000000001,35.127698000054806,1271417.6909040001,1271417.691195
1334,3973,8193,1,1271431.703,1271441.921114,1271465.8710330001,0.41912500000000003,0.33250000001862645,0.00029199989512562752,0.054833000060170889,1.830209,21.405127,0.19891700000000001,2.762667,0.023625,23.995128000000001,34.168033000081778,1271442.294739,1271442.2950309999
1335,3976,8193,1,1271456.7120000001,1271466.0022829999,1271492.5754529999,0.44129200000000002,0.31091700005345047,0.00029099988751113415,2.641334000043571,1.8147500000000001,21.522960000000001,0.20008300000000001,2.6080830000000002,0.025083000000000001,26.661252999999999,35.863452999852598,1271466.355492,1271466.3557829999
1336,3979,8193,1,1271481.703,1271492.6588689999,1271516.1254970001,0.37537500000000001,0.29020899999886751,0.00029199989512562752,0.012250000145286322,1.7946249999999999,21.04346,0.19950000000000001,2.716291,0.023625,23.509793999999999,34.422497000079602,1271492.9910780001,1271492.9913699999
1337,3982,8193,1,1271506.71,1271516.256455,1271540.4697489999,0.46141700000000002,0.33133399998769164,0.0002910001203417778,0.009917000075802207,1.812125,21.729461000000001,0.19891700000000001,2.6888749999999999,0.023040999999999999,24.301376999999999,33.759748999960721,1271516.6297889999,1271516.63008
1338,3985,8193,1,1271531.703,1271540.5648330001,1271564.791252,0.453542,0.35612499993294477,0.00058300001546740532,0.053959000157192349,1.811542,21.678709999999999,0.19483300000000001,2.7469169999999998,0.022749999999999999,24.281253,33.088252000045031,1271540.9635409999,1271540.9641239999
1339,3988,8193,1,1271556.7039999999,1271564.9207520001,1271589.602463,0.450625,0.32608300005085766,0,0.054540999932214618,1.830209,22.143336000000001,0.19775000000000001,2.743125,0.023333,24.766003000000001,32.898463000077754,1271565.2873770001,1271565.2873770001
1340,3991,8193,1,1271581.706,1271589.6911289999,1271614.3355070001,0.40891699999999997,0.32112500001676381,0.00029200012795627117,0.06212499993853271,1.792583,22.141877000000001,0.19687499999999999,2.5669590000000002,0.022749999999999999,24.689878,32.629507000092417,1271590.054546,1271590.0548380001
1341,3994,8193,1,1271606.6710000001,1271614.4626730001,1271639.0749679999,0.44012499999999999,0.31529199983924627,0,0.053666000021621585,1.830792,22.093169,0.19687499999999999,2.7413750000000001,0.022749999999999999,24.695710999999999,32.403967999853194,1271614.819382,1271614.819382
1342,3997,8193,1,1271631.6680000001,1271639.176468,1271665.681387,0.39258300000000002,0.30216600000858307,0.00029200012795627117,2.6486249999143183,1.8089170000000001,21.422919,0.19658300000000001,2.615084,0.023625,26.555085999999999,34.013386999955401,1271639.5188839999,1271639.519176
1343,4000,8193,1,1271656.7039999999,1271665.8138039999,1271690.356681,0.43195800000000001,0.30362500017508864,0.00058300001546740532,0.011084000114351511,1.815625,22.086169000000002,0.19600000000000001,2.67225,0.023040999999999999,24.630376999999999,33.652681000065058,1271666.158262,1271666.158845
1344,4003,8193,1,1271681.71,1271690.451473,1271715.112183,0.44129200000000002,0.34533299994654953,0.00058300001546740532,0.051916999975219369,1.815334,22.121752000000001,0.19570899999999999,2.7203750000000002,0.022166999999999999,24.714669000000001,33.402182999998331,1271690.8388060001,1271690.8393890001
1345,4006,8193,1,1271706.6850000001,1271715.239934,1271739.831519,0.44741700000000001,0.32316599995829165,0.00029200012795627117,0.054250000044703484,1.832541,22.056711,0.19716700000000001,2.7530420000000002,0.023040999999999999,24.675585999999999,33.14651899994351,1271715.6036419999,1271715.603934
1346,4009,8193,1,1271731.6769999999,1271739.9286440001,1271763.749938,0.41445900000000002,0.32637499994598329,0.0002910001203417778,0.055417000083252788,1.8179590000000001,21.294293,0.198042,2.7229999999999999,0.023333,23.868544,32.072938000084832,1271740.2958529999,1271740.296144
1347,4011,8193,1,1271748.371,1271763.839188,1271788.4704410001,0.40804200000000002,0.32112500001676381,0.00029099988751113415,0.055417000083252788,1.821167,22.102211,0.198625,2.7267920000000001,0.023625,24.677336,40.099441000027582,1271764.2011470001,1271764.201438
1348,4014,8193,1,1271773.371,1271788.5973159999,1271813.094693,0.45558399999999999,0.32987500005401671,0.00029099988751113415,0.053084000013768673,1.829917,21.960169,0.19541600000000001,2.7294170000000002,0.022459,24.581669000000002,39.723692999919876,1271788.9686080001,1271788.968899
1349,4017,8193,1,1271798.3700000001,1271813.1833599999,1271837.354362,0.44945800000000002,0.35991700016893446,0.00029199989512562752,0.055708000203594565,1.8182510000000001,21.608709999999999,0.19629099999999999,2.747792,0.022749999999999999,24.217376999999999,38.984361999901012,1271813.586443,1271813.5867349999
1350,4020,8193,1,1271823.3659999999,1271837.4841539999,1271860.766448,0.46870800000000001,0.34066700004041195,0.00029199989512562752,0.051916999975219369,1.815042,20.790293999999999,0.19745799999999999,2.7090000000000001,0.030624999999999999,23.368919000000002,37.400448000058532,1271837.8662370001,1271837.866529
1351,4023,8193,1,1271848.358,1271860.9009060001,1271885.627534,0.38004199999999999,0.29050099989399314,0.00029199989512562752,0.054833000060170889,1.811542,22.297626999999999,0.197459,2.771709,0.01225,24.775335999999999,37.269533999962732,1271861.23224,1271861.2325319999
1352,4026,8193,1,1271873.3729999999,1271885.7654919999,1271910.2827029999,0.470167,0.34066700004041195,0.0002910001203417778,0.011083999881520867,1.806,22.034251999999999,0.19833300000000001,2.6074999999999999,0.015458,24.604419,36.909702999982983,1271886.148451,1271886.1487420001
1353,4029,8193,1,1271898.371,1271910.36787,1271935.042872,0.403084,0.30829100008122623,0.0002910001203417778,0.053958999924361706,1.816208,22.168127999999999,0.19600000000000001,2.724167,0.022459,24.72692,36.671871999977157,1271910.718745,1271910.7190360001
1354,4032,8193,1,1271923.338,1271935.1709139999,1271959.056666,0.46550000000000002,0.33600000012665987,0,0.05512500018812716,1.8284579999999999,21.339210999999999,0.19745799999999999,2.7122090000000001,0.024209000000000001,23.970918999999999,35.718666000058874,1271935.5515389999,1271935.5515389999
1355,4035,8193,1,1271948.371,1271959.1499999999,1271984.203002,0.40220899999999998,0.31091600004583597,0.00029099988751113415,0.013709000078961253,1.8042499999999999,22.592210999999999,0.19716700000000001,2.685959,0.022749999999999999,25.103169999999999,35.832001999951899,1271959.5017500001,1271959.5020409999
1356,4038,8193,1,1271973.371,1271984.334544,1272009.0404630001,0.43166599999999999,0.30450000008568168,0.00029199989512562752,0.052208000095561147,1.7908329999999999,22.233751999999999,0.19716700000000001,2.7918340000000001,0.023625,24.791377000000001,35.669463000027463,1271984.6807520001,1271984.681044
1357,4041,8193,1,1271998.371,1272009.1422550001,1272033.9196319999,0.39812500000000001,0.303624999942258,0.00029200012795627117,0.013125000055879354,1.806875,22.365293999999999,0.19833300000000001,2.6215009999999999,0.032958000000000001,24.830461,35.548631999874488,1272009.4872959999,1272009.487588
1358,4044,8193,1,1272023.371,1272034.0890909999,1272058.246968,0.42466599999999999,0.29779099998995662,0.00029200012795627117,0.055417000083252788,1.810084,21.721585000000001,0.19687499999999999,2.8046669999999998,0.012833000000000001,24.243334999999998,34.875967999920249,1272034.4280069999,1272034.428299
1359,4047,8193,1,1272048.371,1272058.372676,1272082.715179,0.41475000000000001,0.32579199993051589,0.00029200012795627117,0.011957999784499407,1.807167,21.877918000000001,0.198042,2.8740830000000002,0.01575,24.388293999999998,34.344179000006989,1272058.741926,1272058.7422180001
1360,4050,8193,1,1272073.371,1272082.8484700001,1272107.5450559999,0.44187500000000002,0.3129590000025928,0,0.021582999965175986,1.811542,22.222669,0.19745799999999999,2.6241249999999998,0.023916,24.784669000000001,34.174055999843404,1272083.2025540001,1272083.2025540001
1361,4053,8193,1,1272098.3799999999,1272107.637806,1272132.3434339999,0.43837500000000001,0.34474999993108213,0.00029199989512562752,0.055707999970763922,1.8097920000000001,22.173669,0.19629199999999999,2.795334,0.023334000000000001,24.758127999999999,33.963434000033885,1272108.0236810001,1272108.023973
1362,4056,8193,1,1272123.371,1272132.484309,1272159.6273950001,0.43166700000000002,0.30187500012107193,0.00029199989512562752,2.5783330001868308,1.8086260000000001,22.127877000000002,0.19600000000000001,2.5445000000000002,0.022749999999999999,27.23292,36.256395000033081,1272132.826142,1272132.8264339999
1363,4059,8193,1,1272148.338,1272159.715478,1272184.4876059999,0.394042,0.30624999990686774,0.00029200012795627117,0.052207999862730503,1.808041,22.274003,0.19891700000000001,2.7463329999999999,0.023625,24.817920000000001,36.149605999933556,1272160.0640199999,1272160.0643120001
1364,4062,8193,1,1272173.372,1272184.615647,1272208.9765250001,0.47191699999999998,0.34416699991561472,0.00058300001546740532,0.054833000060170889,1.8132919999999999,21.821044000000001,0.19745799999999999,2.5888339999999999,0.024500000000000001,24.444586000000001,35.604525000089779,1272185.003856,1272185.004439
1365,4065,8193,1,1272198.372,1272209.0719000001,1272233.9504859999,0.421458,0.328125,0.00029200012795627117,0.01487499987706542,1.8022089999999999,22.40146,0.19687499999999999,2.7057920000000002,0.023042,24.930503000000002,35.578485999954864,1272209.441441,1272209.4417330001
1366,4068,8193,1,1272223.371,1272234.078527,1272258.4038209999,0.424375,0.29895900003612041,0.00029200012795627117,0.05133299995213747,1.808333,21.845835000000001,0.19775000000000001,2.7157089999999999,0.022166999999999999,24.409877000000002,35.032820999855176,1272234.4183189999,1272234.4186110001
1367,4071,8193,1,1272248.372,1272258.50153,1272282.5334069999,0.395208,0.3030409999191761,0.0002910001203417778,0.0099169998429715633,1.8374999999999999,21.560585,0.19483300000000001,2.6407509999999998,0.023917000000000001,24.082336000000002,34.161406999919564,1272258.8462799999,1272258.8465710001
1368,4074,8193,1,1272273.372,1272282.6687409999,1272307.4936599999,0.42145899999999997,0.292250000173226,0,0.010500000091269612,1.8278749999999999,22.368210000000001,0.198042,2.6979169999999999,0.023042,24.913585999999999,34.121659999946132,1272283.001532,1272283.001532
1369,4077,8193,1,1272298.3640000001,1272307.5829100001,1272332.3124540001,0.41562500000000002,0.32666599983349442,0.00058299978263676167,0.054833000060170889,1.814459,22.256209999999999,0.19658400000000001,2.7326250000000001,0.025083000000000001,24.775918999999998,33.94845400005579,1272307.9521600001,1272307.9527429999
1370,4080,8193,1,1272323.372,1272332.446037,1272357.0799149999,0.44683299999999998,0.32112500001676381,0.00029200012795627117,0.0096249999478459358,1.8302080000000001,22.146543999999999,0.19629199999999999,2.6328749999999999,0.023334000000000001,24.718169,33.707914999919012,1272332.8085789999,1272332.8088710001
1371,4083,8193,1,1272348.385,1272357.1790809999,1272381.8645840001,0.45937499999999998,0.35904200002551079,0.00058300001546740532,0.056000000098720193,1.8237920000000001,22.162585,0.19775000000000001,2.657959,0.030041999999999999,24.742961000000001,33.479584000073373,1272357.580998,1272357.581581
1372,4086,8193,1,1272373.375,1272382.0422090001,1272406.5745860001,0.419126,0.29137499979697168,0.00029099988751113415,0.054542000172659755,1.827291,22.084128,0.19629199999999999,2.6640830000000002,0.014,24.618711000000001,33.199586000060663,1272382.375001,1272382.3752919999
1373,4089,8193,1,1272398.3759999999,1272406.654503,1272430.7161300001,0.41854200000000003,0.3292920000385493,0.00058300001546740532,0.050459000049158931,1.811833,21.589461,0.19629099999999999,2.6302500000000002,0.012833000000000001,24.108294000000001,32.340130000142381,1272407.0263779999,1272407.0269609999
1374,4092,8193,1,1272423.3729999999,1272430.8362970001,1272455.32755,0.44362499999999999,0.31587499985471368,0.00029199989512562752,0.049292000010609627,1.8319589999999999,21.977377000000001,0.19687499999999999,2.709292,0.015459000000000001,24.57817,31.954550000140443,1272431.193005,1272431.1932969999
1375,4093,8193,1,1272431.706,1272455.3666330001,1272479.0088440001,0.36370799999999998,0.31558299995958805,0.00029199989512562752,0.061250000027939677,1.8377920000000001,21.15896,0.198042,2.7020010000000001,0.014584,23.646585999999999,47.302844000048935,1272455.725966,1272455.7262579999
1376,4097,8193,1,1272465.0390000001,1272479.1301770001,1272503.7477210001,0.41766599999999998,0.29370799986645579,0.00058400002308189869,0.0099160000681877136,1.8144579999999999,22.179794000000001,0.19745799999999999,2.7323339999999998,0.01575,24.701252,38.708721000002697,1272479.464135,1272479.464719
1377,4100,8193,1,1272490.0390000001,1272503.834054,1272528.2130150001,0.455291,0.35845900001004338,0.00029199989512562752,0.054833000060170889,1.7882089999999999,21.847584999999999,0.19833400000000001,2.5879590000000001,0.023334000000000001,24.433502000000001,38.174014999996871,1272504.234804,1272504.2350959999
1378,4103,8193,1,1272515.02,1272528.3477650001,1272553.0627260001,0.46579100000000001,0.33308400004170835,0.00029200012795627117,0.054250000044703484,1.808916,22.192919,0.19425000000000001,2.567542,0.022749999999999999,24.805377,38.042726000072435,1272528.7231399999,1272528.723432
1379,4106,8193,1,1272540.0330000001,1272553.1554759999,1272578.544187,0.42991699999999999,0.33833299996331334,0.0002910001203417778,2.7189169998746365,1.8194170000000001,20.178667999999998,0.19775000000000001,2.5827089999999999,0.022749999999999999,25.436836,38.511186999967322,1272553.537268,1272553.5375590001
1380,4109,8193,1,1272565.04,1272578.6754370001,1272603.0818139999,0.41416599999999998,0.28524999995715916,0.00029200012795627117,0.055707999970763922,1.806292,21.933918999999999,0.19745799999999999,2.6381260000000002,0.023625,24.49446,38.041813999880105,1272579.0015199999,1272579.0018120001
1381,4112,8193,1,1272590.0390000001,1272603.1710640001,1272627.514734,0.43137500000000001,0.34154199995100498,0.00058400002308189869,0.056000000098720193,1.792584,21.823668999999999,0.19600000000000001,2.5713339999999998,0.023333,24.390045000000001,37.475733999861404,1272603.5560639999,1272603.5566479999
1382,4115,8193,1,1272615.044,1272627.6535670001,1272652.2206530001,0.417375,0.28874999983236194,0.00029199989512562752,0.055124999955296516,1.808916,22.092586000000001,0.191917,2.789209,0.023042,24.654585999999998,37.176653000060469,1272627.9834420001,1272627.983734
1383,4118,8193,1,1272640.0049999999,1272652.314278,1272678.237614,0.43983299999999997,0.34620799985714257,0.00029200012795627117,2.6684590000659227,1.814459,20.764918999999999,0.19570799999999999,2.571917,0.023042,25.974961,38.232614000095055,1272652.7021939999,1272652.702486
1384,4121,8193,1,1272665.037,1272678.3647799999,1272703.020824,0.41533300000000001,0.28933400008827448,0,0.054250000044703484,1.820292,22.166084999999999,0.19658300000000001,2.708126,0.023040999999999999,24.742377000000001,37.983823999995366,1272678.694072,1272678.694072
